"NOME_INSTRUMENTO","ANO_INSTRUMENTO","DATA_INICIO","DATA_FIM","CODIGO_CURSO","NOME_CURSO","CODIGO_GRUPO","NOME_GRUPO","CODIGO_SUBGRUPO","NOME_SUBGRUPO","CÓDIGO_DISCIPLINA","DISCIPLINA","TURMA","SERIE","ORDEM_PERGUNTA","CODIGO_PERGUNTA","PERGUNTA","ORDEM_OPCOES","OPCAO","PORCENTAGEM","RESPOSTAS","TOTAL_DO_CURSO"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8304","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8304","Não sei informar","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","1","1867","6.1 - Capacidade de comunicação oral (clareza) na exposição dos conteúdos.","8304","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8305","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8305","Bom","100.0","3","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8305","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8306","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8306","Regular","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8306","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8307","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8307","Ruim","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8307","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8308","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8308","Péssimo","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8308","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8309","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8309","Não sei informar","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","2","1868","6.2 - Domínio do conteúdo pelo docente.","8309","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8310","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8310","Bom","66.7","2","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8310","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8311","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8311","Regular","33.3","1","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8311","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8312","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8312","Ruim","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8312","Ruim","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8313","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8313","Péssimo","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8313","Péssimo","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8314","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8314","Não sei informar","0.0","0","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","3","1869","6.3 - Disponibilidade para atender às dúvidas apresentadas pelos alunos.","8314","Não sei informar","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8315","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8315","Bom","66.7","2","3"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","950","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8315","Bom","100.0","1","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","946","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8316","Regular","0.0","0","1"
"Avaliação pelo Discente de Graduação 2021 - Ensino a Distância","2021","04/05/2023","09/06/2023","56","PEDAGOGIA - EAD               ","69"," Avaliação discente sobre as disciplinas e os docentes","242","6. Disciplina/professor","8301","FUNDAMENTOS HISTORICOS DA EDUCACAO ","949","2","4","1870","6.4 - Adequação dos recursos didáticos utilizados em aula para o desenvolvimento dos conteúdos da disciplina.","8316","Regular","33.3","1","3"
